# File generated by CMD 2.5 (http://stev.oapd.inaf.it/cmd) on Mon Aug  4 23:51:38 CEST 2014
# PARSEC isochrones, release v1.1
# Basic reference: Bressan et al. (2012), MNRAS, 427, 127
# Warning: the TP-AGB phase is not included! TP-AGB tracks are in preparation by Marigo et al.
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# BCs of Carbon stars derive from Loidl et al. (2001, A&A 342, 531)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.00100	Y = 0.25000	[M/H] = -1.190	eta_R = 0.200	Age = 	1.0500e+10 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	int_IMF	stage
	0.001000	10.0212	0.85395169	0.7821	1.7689	3.7450	2.4882	0.348	1.094	1.075	0.487	0.101	-0.267	-0.750	-1.142	-1.185	3.09372735	4
	0.001000	10.0212	0.85401863	0.7820	1.7705	3.7447	2.4854	0.344	1.093	1.073	0.484	0.097	-0.272	-0.755	-1.148	-1.191	3.09375262	4
	0.001000	10.0212	0.85405141	0.7820	1.7716	3.7445	2.4835	0.341	1.093	1.072	0.482	0.095	-0.275	-0.759	-1.152	-1.196	3.09376502	4
	0.001000	10.0212	0.85408145	0.7820	1.7729	3.7442	2.4813	0.338	1.092	1.070	0.479	0.091	-0.279	-0.763	-1.157	-1.200	3.09377646	4
	0.001000	10.0212	0.85414839	0.7819	1.7755	3.7437	2.4766	0.331	1.090	1.067	0.473	0.085	-0.286	-0.772	-1.167	-1.210	3.09380174	4
	0.001000	10.0212	0.85421026	0.7819	1.7786	3.7431	2.4710	0.323	1.089	1.063	0.467	0.077	-0.295	-0.783	-1.179	-1.223	3.09382534	4
	0.001000	10.0212	0.85427159	0.7818	1.7822	3.7424	2.4646	0.314	1.088	1.059	0.459	0.068	-0.305	-0.795	-1.193	-1.237	3.09384847	4
	0.001000	10.0212	0.85433257	0.7818	1.7860	3.7417	2.4579	0.305	1.086	1.055	0.451	0.059	-0.316	-0.807	-1.207	-1.251	3.09387159	4
	0.001000	10.0212	0.85439372	0.7817	1.7906	3.7408	2.4498	0.294	1.084	1.049	0.442	0.047	-0.329	-0.823	-1.224	-1.269	3.09389472	4
	0.001000	10.0212	0.85445446	0.7816	1.7958	3.7398	2.4406	0.280	1.081	1.043	0.431	0.034	-0.343	-0.840	-1.244	-1.289	3.09391761	4
	0.001000	10.0212	0.85451573	0.7816	1.8015	3.7389	2.4311	0.266	1.077	1.035	0.418	0.020	-0.359	-0.858	-1.265	-1.311	3.09394097	4
	0.001000	10.0212	0.85457695	0.7815	1.8081	3.7378	2.4200	0.250	1.073	1.026	0.404	0.004	-0.378	-0.880	-1.289	-1.335	3.09396410	4
	0.001000	10.0212	0.85464031	0.7814	1.8173	3.7363	2.4048	0.227	1.066	1.014	0.384	-0.019	-0.403	-0.910	-1.322	-1.369	3.09398794	4
	0.001000	10.0212	0.85469943	0.7814	1.8126	3.7372	2.4131	0.239	1.068	1.019	0.394	-0.008	-0.390	-0.894	-1.304	-1.350	3.09401035	4
	0.001000	10.0212	0.85476220	0.7813	1.8279	3.7347	2.3876	0.200	1.057	0.998	0.361	-0.046	-0.432	-0.943	-1.360	-1.407	3.09403419	4
	0.001000	10.0212	0.85482305	0.7812	1.8501	3.7314	2.3520	0.145	1.037	0.966	0.313	-0.101	-0.494	-1.013	-1.438	-1.487	3.09405708	4
	0.001000	10.0212	0.85487199	0.7811	1.8860	3.7264	2.2964	0.055	1.001	0.911	0.234	-0.190	-0.592	-1.125	-1.562	-1.612	3.09407568	4
	0.001000	10.0212	0.85489535	0.7811	1.9240	3.7216	2.2392	-0.040	0.971	0.853	0.152	-0.283	-0.693	-1.240	-1.689	-1.741	3.09408450	4
	0.001000	10.0212	0.85490555	0.7810	1.9620	3.7171	2.1830	-0.135	0.943	0.796	0.070	-0.375	-0.793	-1.354	-1.815	-1.869	3.09408832	4
	0.001000	10.0212	0.85491002	0.7810	1.9997	3.7128	2.1280	-0.229	0.912	0.738	-0.012	-0.466	-0.892	-1.466	-1.938	-1.994	3.09408998	4
	0.001000	10.0212	0.85491222	0.7810	2.0360	3.7089	2.0762	-0.320	0.879	0.680	-0.091	-0.554	-0.987	-1.573	-2.055	-2.112	3.09409094	4
	0.001000	10.0212	0.85491347	0.7810	2.0671	3.7058	2.0326	-0.398	0.848	0.629	-0.160	-0.630	-1.069	-1.663	-2.154	-2.212	3.09409142	7
	0.001000	10.0212	0.85491347	0.7810	2.0677	3.7057	2.0319	-0.399	0.848	0.628	-0.161	-0.631	-1.070	-1.665	-2.155	-2.214	3.09409142	7
	0.001000	10.0212	0.85491359	0.7810	2.0718	3.7053	2.0263	-0.409	0.843	0.621	-0.170	-0.641	-1.081	-1.677	-2.168	-2.227	3.09409142	7
	0.001000	10.0212	0.85491502	0.7810	2.1200	3.7009	1.9605	-0.530	0.792	0.540	-0.277	-0.758	-1.207	-1.816	-2.318	-2.379	3.09409189	7
	0.001000	10.0212	0.85491687	0.7810	2.1683	3.6969	1.8959	-0.651	0.748	0.459	-0.382	-0.874	-1.330	-1.952	-2.466	-2.528	3.09409261	7
	0.001000	10.0212	0.85492033	0.7810	2.1522	3.6984	1.9182	-0.610	0.758	0.483	-0.349	-0.836	-1.289	-1.906	-2.416	-2.477	3.09409380	7
	0.001000	10.0212	0.85495114	0.7807	2.1478	3.6985	1.9227	-0.600	0.767	0.494	-0.338	-0.825	-1.278	-1.895	-2.404	-2.466	3.09410548	7
	0.001000	10.0212	0.85497475	0.7805	2.1890	3.6948	1.8665	-0.702	0.738	0.429	-0.425	-0.922	-1.382	-2.012	-2.532	-2.595	3.09411454	7
	0.001000	10.0212	0.85499698	0.7803	2.2312	3.6911	1.8092	-0.808	0.708	0.362	-0.515	-1.021	-1.489	-2.131	-2.662	-2.726	3.09412289	7
	0.001000	10.0212	0.85501295	0.7801	2.2719	3.6875	1.7541	-0.910	0.679	0.298	-0.602	-1.117	-1.592	-2.246	-2.787	-2.852	3.09412885	7
	0.001000	10.0212	0.85502446	0.7800	2.3083	3.6843	1.7050	-1.001	0.653	0.241	-0.679	-1.203	-1.684	-2.349	-2.899	-2.965	3.09413338	7
	0.001000	10.0212	0.85504013	0.7797	2.3528	3.6805	1.6453	-1.112	0.621	0.171	-0.774	-1.307	-1.796	-2.474	-3.036	-3.103	3.09413910	7
	0.001000	10.0212	0.85505438	0.7794	2.3925	3.6772	1.5922	-1.211	0.592	0.108	-0.859	-1.401	-1.897	-2.585	-3.157	-3.225	3.09414458	7
	0.001000	10.0212	0.85506755	0.7791	2.4328	3.6739	1.5383	-1.312	0.564	0.046	-0.944	-1.494	-1.998	-2.698	-3.279	-3.349	3.09414959	7
	0.001000	10.0212	0.85507971	0.7788	2.4734	3.6705	1.4839	-1.414	0.543	-0.015	-1.026	-1.586	-2.097	-2.810	-3.403	-3.474	3.09415412	7
	0.001000	10.0212	0.85509104	0.7784	2.5147	3.6670	1.4285	-1.517	0.526	-0.074	-1.108	-1.679	-2.198	-2.924	-3.528	-3.601	3.09415841	7
	0.001000	10.0212	0.85510129	0.7780	2.5560	3.6635	1.3731	-1.620	0.510	-0.132	-1.191	-1.772	-2.299	-3.038	-3.654	-3.728	3.09416223	7
	0.001000	10.0212	0.85511076	0.7776	2.5973	3.6600	1.3176	-1.723	0.496	-0.190	-1.273	-1.865	-2.400	-3.152	-3.780	-3.855	3.09416580	7
	0.001000	10.0212	0.85511923	0.7772	2.6381	3.6566	1.2627	-1.825	0.484	-0.246	-1.354	-1.956	-2.499	-3.265	-3.904	-3.980	3.09416914	7
	0.001000	10.0212	0.85512722	0.7767	2.6788	3.6531	1.2079	-1.927	0.474	-0.301	-1.435	-2.048	-2.599	-3.378	-4.028	-4.106	3.09417200	7
	0.001000	10.0212	0.85513496	0.7762	2.7194	3.6496	1.1528	-2.029	0.467	-0.355	-1.514	-2.138	-2.698	-3.490	-4.152	-4.232	3.09417510	7
	0.001000	10.0212	0.85514253	0.7755	2.7601	3.6461	1.0978	-2.130	0.464	-0.405	-1.589	-2.224	-2.793	-3.600	-4.276	-4.357	3.09417796	7
	0.001000	10.0212	0.85514987	0.7748	2.8020	3.6424	1.0407	-2.235	0.465	-0.455	-1.664	-2.313	-2.891	-3.714	-4.404	-4.487	3.09418058	7
	0.001000	10.0212	0.85515648	0.7740	2.8429	3.6388	0.9852	-2.337	0.467	-0.503	-1.738	-2.399	-2.987	-3.825	-4.528	-4.613	3.09418321	7
	0.001000	10.0212	0.85516292	0.7732	2.8856	3.6350	0.9268	-2.444	0.477	-0.549	-1.814	-2.489	-3.088	-3.942	-4.658	-4.745	3.09418559	7
	0.001000	10.0212	0.85516822	0.7723	2.9306	3.6310	0.8653	-2.557	0.491	-0.596	-1.893	-2.583	-3.194	-4.065	-4.796	-4.885	3.09418750	7
	0.001000	10.0212	0.85517216	0.7715	2.9750	3.6270	0.8043	-2.668	0.509	-0.641	-1.970	-2.676	-3.297	-4.186	-4.932	-5.023	3.09418917	7
	0.001000	10.0212	0.85517550	0.7708	3.0159	3.6233	0.7483	-2.770	0.529	-0.678	-2.038	-2.759	-3.392	-4.297	-5.056	-5.150	3.09419036	7
	0.001000	10.0212	0.85517883	0.7699	3.0595	3.6194	0.6885	-2.879	0.558	-0.713	-2.106	-2.845	-3.491	-4.414	-5.188	-5.285	3.09419155	7
	0.001000	10.0212	0.85518157	0.7690	3.1012	3.6156	0.6311	-2.983	0.589	-0.744	-2.170	-2.926	-3.584	-4.526	-5.315	-5.414	3.09419274	7
	0.001000	10.0212	0.85518414	0.7680	3.1832	3.6080	0.5180	-3.188	0.657	-0.803	-2.293	-3.084	-3.768	-4.746	-5.564	-5.670	3.09419370	7
	0.001000	10.0212	0.85518551	0.7673	3.1882	3.6075	0.5107	-3.200	0.662	-0.806	-2.301	-3.094	-3.779	-4.759	-5.580	-5.685	3.09419417	7
	0.001000	10.0212	0.85518587	0.7671	3.2155	3.6050	0.4731	-3.269	0.688	-0.823	-2.341	-3.146	-3.840	-4.833	-5.663	-5.770	3.09419417	7
	0.001000	10.0212	0.85518605	0.7669	3.2453	3.6022	0.4321	-3.343	0.720	-0.839	-2.383	-3.203	-3.907	-4.913	-5.754	-5.863	3.09419441	7
	0.001000	10.0212	0.85518628	0.7668	3.2732	3.5995	0.3936	-3.413	0.748	-0.854	-2.421	-3.255	-3.969	-4.989	-5.838	-5.950	3.09419441	7
	0.001000	10.0212	0.85518664	0.7665	3.3081	3.5963	0.3454	-3.500	0.779	-0.865	-2.459	-3.313	-4.042	-5.083	-5.943	-6.058	3.09419465	7
	0.001000	10.0212	0.85518724	0.7660	3.3317	3.5941	0.3128	-3.559	0.799	-0.873	-2.485	-3.353	-4.092	-5.146	-6.014	-6.131	3.09419465	7
	0.001000	10.0212	0.85518748	0.7658	3.3022	3.5969	0.3537	-3.485	0.771	-0.865	-2.454	-3.304	-4.030	-5.066	-5.925	-6.039	3.09419489	7
	0.001000	10.0212	0.85518754	0.7658	3.3012	3.5970	0.3550	-3.483	0.770	-0.865	-2.453	-3.303	-4.028	-5.064	-5.922	-6.036	3.09419489	8
